2020-05-14 16:15:05: "Operations completed: "
2020-05-14 16:15:05: "fetchingTotal: -"
2020-05-14 16:15:05: "Total folders: 23"
2020-05-14 16:15:05: "Total notes: 344"
2020-05-14 16:15:05: "Total resources: 23"
2020-05-14 16:15:06: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:20:05: "Running background sync on timer..."
2020-05-14 16:20:05: "Scheduling sync operation...", "0"
2020-05-14 16:20:05: "Preparing scheduled sync"
2020-05-14 16:20:05: "Starting scheduled sync"
2020-05-14 16:20:07: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:20:07: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 16:20:08: "Operations completed: "
2020-05-14 16:20:08: "fetchingTotal: -"
2020-05-14 16:20:08: "Total folders: 23"
2020-05-14 16:20:08: "Total notes: 344"
2020-05-14 16:20:08: "Total resources: 23"
2020-05-14 16:20:09: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:24:08: "RevisionService::maintenance: Starting..."
2020-05-14 16:24:08: "RevisionService::maintenance: Service is enabled"
2020-05-14 16:24:09: "RevisionService::collectRevisions: Created revisions for 0 notes"
2020-05-14 16:24:09: "RevisionService::maintenance: Done in 108ms"
2020-05-14 16:25:08: "Running background sync on timer..."
2020-05-14 16:25:08: "Scheduling sync operation...", "0"
2020-05-14 16:25:08: "Preparing scheduled sync"
2020-05-14 16:25:08: "Starting scheduled sync"
2020-05-14 16:25:11: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:25:11: "TaskQueue.stop: syncDownload: Done, waited for 1"
2020-05-14 16:25:11: "Operations completed: "
2020-05-14 16:25:11: "fetchingTotal: -"
2020-05-14 16:25:11: "Total folders: 23"
2020-05-14 16:25:11: "Total notes: 344"
2020-05-14 16:25:11: "Total resources: 23"
2020-05-14 16:25:12: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:30:11: "Running background sync on timer..."
2020-05-14 16:30:11: "Scheduling sync operation...", "0"
2020-05-14 16:30:11: "Preparing scheduled sync"
2020-05-14 16:30:11: "Starting scheduled sync"
2020-05-14 16:30:13: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:30:13: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 16:30:14: "Operations completed: "
2020-05-14 16:30:14: "fetchingTotal: 2"
2020-05-14 16:30:14: "fetchingProcessed: 2"
2020-05-14 16:30:14: "createLocal: 1"
2020-05-14 16:30:14: "updateLocal: 1"
2020-05-14 16:30:14: "Total folders: 23"
2020-05-14 16:30:14: "Total notes: 344"
2020-05-14 16:30:14: "Total resources: 23"
2020-05-14 16:30:15: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:30:24: "SearchEngine: Updating FTS table..."
2020-05-14 16:30:24: "SearchEngine: Updated FTS table in 54ms. Inserted: 1. Deleted: 0"
2020-05-14 16:34:08: "RevisionService::maintenance: Starting..."
2020-05-14 16:34:09: "RevisionService::maintenance: Service is enabled"
2020-05-14 16:34:09: "RevisionService::collectRevisions: Created revisions for 0 notes"
2020-05-14 16:34:09: "RevisionService::maintenance: Done in 107ms"
2020-05-14 16:35:14: "Running background sync on timer..."
2020-05-14 16:35:14: "Scheduling sync operation...", "0"
2020-05-14 16:35:14: "Preparing scheduled sync"
2020-05-14 16:35:14: "Starting scheduled sync"
2020-05-14 16:35:17: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:35:17: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 16:35:17: "Operations completed: "
2020-05-14 16:35:17: "fetchingTotal: -"
2020-05-14 16:35:17: "Total folders: 23"
2020-05-14 16:35:17: "Total notes: 344"
2020-05-14 16:35:17: "Total resources: 23"
2020-05-14 16:35:18: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:40:17: "Running background sync on timer..."
2020-05-14 16:40:17: "Scheduling sync operation...", "0"
2020-05-14 16:40:17: "Preparing scheduled sync"
2020-05-14 16:40:17: "Starting scheduled sync"
2020-05-14 16:40:20: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:40:20: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 16:40:21: "Operations completed: "
2020-05-14 16:40:21: "fetchingTotal: 1"
2020-05-14 16:40:21: "fetchingProcessed: 1"
2020-05-14 16:40:21: "createLocal: 1"
2020-05-14 16:40:21: "Total folders: 23"
2020-05-14 16:40:21: "Total notes: 344"
2020-05-14 16:40:21: "Total resources: 23"
2020-05-14 16:40:22: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:44:09: "RevisionService::maintenance: Starting..."
2020-05-14 16:44:09: "RevisionService::maintenance: Service is enabled"
2020-05-14 16:44:09: "RevisionService::collectRevisions: Created revisions for 0 notes"
2020-05-14 16:44:09: "RevisionService::maintenance: Done in 105ms"
2020-05-14 16:45:21: "Running background sync on timer..."
2020-05-14 16:45:21: "Scheduling sync operation...", "0"
2020-05-14 16:45:21: "Preparing scheduled sync"
2020-05-14 16:45:21: "Starting scheduled sync"
2020-05-14 16:45:23: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:45:23: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 16:45:24: "Operations completed: "
2020-05-14 16:45:24: "fetchingTotal: -"
2020-05-14 16:45:24: "Total folders: 23"
2020-05-14 16:45:24: "Total notes: 344"
2020-05-14 16:45:24: "Total resources: 23"
2020-05-14 16:45:25: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:50:24: "Running background sync on timer..."
2020-05-14 16:50:24: "Scheduling sync operation...", "0"
2020-05-14 16:50:24: "Preparing scheduled sync"
2020-05-14 16:50:24: "Starting scheduled sync"
2020-05-14 16:50:27: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:50:27: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 16:50:27: "Operations completed: "
2020-05-14 16:50:27: "fetchingTotal: -"
2020-05-14 16:50:27: "Total folders: 23"
2020-05-14 16:50:27: "Total notes: 344"
2020-05-14 16:50:27: "Total resources: 23"
2020-05-14 16:50:28: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 16:54:09: "RevisionService::maintenance: Starting..."
2020-05-14 16:54:09: "RevisionService::maintenance: Service is enabled"
2020-05-14 16:54:09: "RevisionService::collectRevisions: Created revisions for 0 notes"
2020-05-14 16:54:09: "RevisionService::maintenance: Done in 107ms"
2020-05-14 16:55:27: "Running background sync on timer..."
2020-05-14 16:55:27: "Scheduling sync operation...", "0"
2020-05-14 16:55:27: "Preparing scheduled sync"
2020-05-14 16:55:27: "Starting scheduled sync"
2020-05-14 16:55:30: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 16:55:30: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 16:55:30: "Operations completed: "
2020-05-14 16:55:30: "fetchingTotal: -"
2020-05-14 16:55:30: "Total folders: 23"
2020-05-14 16:55:30: "Total notes: 344"
2020-05-14 16:55:30: "Total resources: 23"
2020-05-14 16:55:31: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 17:00:30: "Running background sync on timer..."
2020-05-14 17:00:30: "Scheduling sync operation...", "0"
2020-05-14 17:00:30: "Preparing scheduled sync"
2020-05-14 17:00:30: "Starting scheduled sync"
2020-05-14 17:00:33: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 17:00:33: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 17:00:33: "Operations completed: "
2020-05-14 17:00:33: "fetchingTotal: -"
2020-05-14 17:00:33: "Total folders: 23"
2020-05-14 17:00:33: "Total notes: 344"
2020-05-14 17:00:33: "Total resources: 23"
2020-05-14 17:00:34: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 17:04:09: "RevisionService::maintenance: Starting..."
2020-05-14 17:04:09: "RevisionService::maintenance: Service is enabled"
2020-05-14 17:04:09: "RevisionService::collectRevisions: Created revisions for 0 notes"
2020-05-14 17:04:09: "RevisionService::maintenance: Done in 107ms"
2020-05-14 17:05:33: "Running background sync on timer..."
2020-05-14 17:05:33: "Scheduling sync operation...", "0"
2020-05-14 17:05:33: "Preparing scheduled sync"
2020-05-14 17:05:33: "Starting scheduled sync"
2020-05-14 17:05:36: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 17:05:36: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 17:05:36: "Operations completed: "
2020-05-14 17:05:36: "fetchingTotal: -"
2020-05-14 17:05:36: "Total folders: 23"
2020-05-14 17:05:36: "Total notes: 344"
2020-05-14 17:05:36: "Total resources: 23"
2020-05-14 17:05:37: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 17:10:36: "Running background sync on timer..."
2020-05-14 17:10:36: "Scheduling sync operation...", "0"
2020-05-14 17:10:36: "Preparing scheduled sync"
2020-05-14 17:10:36: "Starting scheduled sync"
2020-05-14 17:10:38: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 17:10:38: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 17:10:39: "Operations completed: "
2020-05-14 17:10:39: "fetchingTotal: -"
2020-05-14 17:10:39: "Total folders: 23"
2020-05-14 17:10:39: "Total notes: 344"
2020-05-14 17:10:39: "Total resources: 23"
2020-05-14 17:10:40: "DecryptionWorker: cannot start because no master key is currently loaded."
2020-05-14 17:12:11: "ResourceService::indexNoteResources: Start"
2020-05-14 17:12:12: "ResourceService::indexNoteResources: Completed"
2020-05-14 17:12:12: "ResourceService::deleteOrphanResources:", "[]"
2020-05-14 17:14:09: "RevisionService::maintenance: Starting..."
2020-05-14 17:14:09: "RevisionService::maintenance: Service is enabled"
2020-05-14 17:14:09: "RevisionService::collectRevisions: Created revisions for 0 notes"
2020-05-14 17:14:09: "RevisionService::maintenance: Done in 105ms"
2020-05-14 17:15:39: "Running background sync on timer..."
2020-05-14 17:15:39: "Scheduling sync operation...", "0"
2020-05-14 17:15:39: "Preparing scheduled sync"
2020-05-14 17:15:39: "Starting scheduled sync"
2020-05-14 17:15:43: "TaskQueue.stop: syncDownload: waiting for tasks to complete: 0"
2020-05-14 17:15:43: "TaskQueue.stop: syncDownload: Done, waited for 0"
2020-05-14 17:15:43: "Operations completed: "
2020-05-14 17:15:43: "fetchingTotal: -"
2020-05-14 17:15:43: "Total folders: 23"
2020-05-14 17:15:43: "Total notes: 344"
2020-05-14 17:15:43: "Total resources: 23"
2020-05-14 17:15:44: "DecryptionWorker: cannot start because no master key is currently loaded."
